customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharges,TotalCharges,Churn
CUST02249,Female,0,No,Yes,41,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,22.41,918.81,Yes
CUST02250,Male,0,No,Yes,62,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,31.82,1972.84,Yes
CUST02251,Male,0,No,No,52,Month-to-month,No,Electronic check,No,No,No,No,51.13,2658.76,Yes
CUST02252,Male,0,No,Yes,66,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,70.91,4680.06,Yes
CUST02253,Male,0,Yes,No,68,Month-to-month,No,Credit card,DSL,No,No,No,41.61,2829.48,Yes
CUST02254,Female,0,Yes,Yes,67,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,93.62,6272.54,Yes
CUST02255,Female,1,No,Yes,40,Month-to-month,No,Credit card,DSL,No,No,No,55.75,2230.0,Yes
CUST02256,Female,1,No,No,5,Two year,Yes,Mailed check,Fiber optic,Yes,No,Yes,23.85,119.25,Yes
CUST02257,Male,0,Yes,No,22,Two year,Yes,Bank transfer,DSL,No,No,Yes,107.77,2370.94,No
CUST02258,Female,0,No,No,37,One year,No,Electronic check,Fiber optic,No,Yes,Yes,114.39,4232.43,Yes
CUST02259,Female,0,Yes,No,11,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,81.86,900.46,No
CUST02260,Male,1,No,Yes,44,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,100.65,4428.6,Yes
CUST02261,Male,0,Yes,No,53,One year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,32.11,1701.83,No
CUST02262,Female,1,No,No,61,Two year,Yes,Electronic check,DSL,Yes,Yes,No,46.88,2859.68,No
CUST02263,Female,0,No,No,67,Two year,Yes,Credit card,Fiber optic,Yes,Yes,Yes,52.52,3518.84,Yes
CUST02264,Female,0,Yes,Yes,13,Two year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,116.08,1509.04,No
CUST02265,Female,0,Yes,Yes,11,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,71.22,783.42,No
CUST02266,Male,1,No,No,11,Two year,No,Mailed check,DSL,No,Yes,Yes,20.74,228.14,Yes
CUST02267,Female,1,No,No,7,One year,No,Bank transfer,Fiber optic,Yes,No,No,58.02,406.14,Yes
CUST02268,Female,0,Yes,No,17,One year,Yes,Mailed check,DSL,No,Yes,No,20.78,353.26,No
CUST02269,Male,0,No,No,48,Month-to-month,No,Electronic check,No,No,Yes,No,43.78,2101.44,No
CUST02270,Female,0,Yes,Yes,14,Month-to-month,No,Credit card,DSL,No,No,Yes,65.47,916.58,Yes
CUST02271,Male,0,Yes,No,63,Month-to-month,Yes,Credit card,DSL,Yes,No,No,52.34,3297.42,No
CUST02272,Male,0,No,Yes,64,Month-to-month,No,Mailed check,No,No,No,Yes,23.27,1489.28,No
CUST02273,Male,0,Yes,No,65,Month-to-month,Yes,Mailed check,No,No,No,Yes,31.63,2055.95,No
CUST02274,Female,0,Yes,No,34,Two year,Yes,Mailed check,DSL,Yes,No,No,75.09,2553.06,No
CUST02275,Female,0,No,Yes,9,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,Yes,89.56,806.04,No
CUST02276,Male,0,Yes,No,37,Month-to-month,No,Electronic check,DSL,No,No,Yes,60.45,2236.65,Yes
CUST02277,Female,0,Yes,No,30,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,93.15,2794.5,Yes
CUST02278,Female,0,Yes,No,41,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,36.33,1489.53,No
CUST02279,Male,0,Yes,No,45,Two year,Yes,Mailed check,DSL,No,No,Yes,32.21,1449.45,Yes
CUST02280,Male,0,No,Yes,47,Month-to-month,No,Credit card,DSL,No,Yes,Yes,103.95,4885.65,Yes
CUST02281,Female,0,Yes,No,7,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,53.92,377.44,Yes
CUST02282,Male,0,No,No,14,Two year,No,Electronic check,DSL,No,No,Yes,63.22,885.08,Yes
CUST02283,Female,0,Yes,Yes,48,Two year,Yes,Credit card,DSL,No,No,No,114.76,5508.48,Yes
CUST02284,Female,0,No,No,6,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,62.41,374.46,No
CUST02285,Female,0,Yes,Yes,34,One year,No,Credit card,DSL,No,Yes,Yes,20.35,691.9,No
CUST02286,Female,0,No,No,46,One year,Yes,Credit card,Fiber optic,No,Yes,No,113.8,5234.8,Yes
CUST02287,Male,1,Yes,No,59,One year,No,Bank transfer,Fiber optic,Yes,Yes,Yes,21.41,1263.19,No
CUST02288,Male,1,Yes,No,70,Month-to-month,No,Credit card,Fiber optic,Yes,No,No,86.23,6036.1,Yes
CUST02289,Male,0,Yes,Yes,8,Two year,No,Credit card,Fiber optic,Yes,Yes,No,52.29,418.32,No
CUST02290,Male,0,Yes,Yes,24,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,67.04,1608.96,Yes
CUST02291,Female,0,No,No,67,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,74.73,5006.91,Yes
CUST02292,Female,1,No,Yes,4,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,60.85,243.4,No
CUST02293,Male,0,Yes,No,1,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,No,97.44,97.44,Yes
CUST02294,Female,0,No,Yes,34,Two year,Yes,Credit card,DSL,Yes,No,No,113.07,3844.38,No
CUST02295,Female,0,Yes,No,9,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,28.64,257.76,Yes
CUST02296,Female,0,Yes,Yes,63,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,100.03,6301.89,No
CUST02297,Male,0,No,No,10,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,32.87,328.7,No
CUST02298,Male,0,No,Yes,10,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,28.03,280.3,Yes
CUST02299,Male,0,No,Yes,50,Two year,No,Electronic check,DSL,Yes,No,No,115.58,5779.0,No
CUST02300,Female,0,Yes,Yes,44,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,68.93,3032.92,Yes
CUST02301,Male,0,Yes,Yes,48,One year,Yes,Credit card,DSL,Yes,Yes,Yes,35.26,1692.48,No
CUST02302,Male,0,No,No,6,One year,No,Mailed check,DSL,Yes,No,Yes,77.0,462.0,No
CUST02303,Male,1,Yes,No,24,One year,Yes,Credit card,Fiber optic,Yes,No,No,46.32,1111.68,Yes
CUST02304,Male,0,No,Yes,58,One year,No,Bank transfer,Fiber optic,No,No,No,66.43,3852.94,No
CUST02305,Male,0,No,No,64,Month-to-month,Yes,Credit card,DSL,No,No,Yes,82.47,5278.08,No
CUST02306,Male,0,No,Yes,56,Two year,No,Credit card,Fiber optic,No,No,Yes,106.93,5988.08,Yes
CUST02307,Female,0,No,No,12,One year,Yes,Bank transfer,Fiber optic,No,Yes,No,20.31,243.72,Yes
CUST02308,Female,1,No,Yes,35,One year,No,Bank transfer,DSL,No,No,No,41.41,1449.35,No
CUST02309,Male,0,No,No,71,Two year,Yes,Mailed check,Fiber optic,Yes,No,Yes,29.63,2103.73,No
CUST02310,Male,1,Yes,No,6,One year,Yes,Credit card,Fiber optic,Yes,Yes,No,29.71,178.26,Yes
CUST02311,Female,0,Yes,Yes,65,One year,No,Electronic check,No,No,No,No,114.58,7447.7,No
CUST02312,Female,1,No,Yes,60,Two year,Yes,Bank transfer,DSL,No,No,Yes,113.61,6816.6,No
CUST02313,Male,0,No,Yes,68,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,No,94.93,6455.24,Yes
CUST02314,Male,0,No,Yes,29,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,84.31,2444.99,No
CUST02315,Male,0,Yes,Yes,38,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,104.8,3982.4,Yes
CUST02316,Male,1,No,No,22,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,25.84,568.48,Yes
CUST02317,Female,1,No,Yes,8,One year,No,Credit card,DSL,No,Yes,No,31.95,255.6,No
CUST02318,Male,0,No,No,63,One year,Yes,Credit card,DSL,Yes,Yes,Yes,51.71,3257.73,No
CUST02319,Male,1,Yes,Yes,13,One year,No,Electronic check,DSL,Yes,No,Yes,103.25,1342.25,No
CUST02320,Male,0,No,No,27,Two year,No,Credit card,DSL,No,Yes,Yes,67.22,1814.94,No
CUST02321,Male,0,Yes,No,18,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,70.36,1266.48,Yes
CUST02322,Female,0,Yes,Yes,18,One year,No,Electronic check,DSL,Yes,No,No,42.93,772.74,No
CUST02323,Female,0,No,Yes,62,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,84.84,5260.08,Yes
CUST02324,Female,0,Yes,No,14,Month-to-month,No,Bank transfer,DSL,No,No,No,108.78,1522.92,Yes
CUST02325,Male,0,Yes,No,11,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,52.95,582.45,Yes
CUST02326,Male,0,Yes,Yes,17,Two year,Yes,Bank transfer,Fiber optic,No,Yes,Yes,81.92,1392.64,No
CUST02327,Female,0,No,No,51,Month-to-month,Yes,Credit card,DSL,No,No,Yes,53.19,2712.69,Yes
CUST02328,Male,0,Yes,No,14,One year,Yes,Electronic check,Fiber optic,No,No,No,99.27,1389.78,No
CUST02329,Male,0,No,No,57,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,67.5,3847.5,Yes
CUST02330,Female,0,No,No,6,Month-to-month,No,Credit card,Fiber optic,No,No,No,53.95,323.7,Yes
CUST02331,Female,0,No,No,57,Month-to-month,No,Mailed check,DSL,No,No,No,62.0,3534.0,Yes
CUST02332,Female,0,Yes,No,4,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,29.12,116.48,Yes
CUST02333,Female,0,No,Yes,11,Two year,Yes,Mailed check,DSL,Yes,No,Yes,106.61,1172.71,No
CUST02334,Male,0,Yes,Yes,11,Month-to-month,No,Credit card,DSL,Yes,No,No,115.81,1273.91,No
CUST02335,Male,0,Yes,Yes,8,Two year,Yes,Mailed check,Fiber optic,No,No,No,67.74,541.92,No
CUST02336,Female,0,Yes,Yes,59,Two year,No,Bank transfer,DSL,Yes,Yes,Yes,42.13,2485.67,No
CUST02337,Male,0,Yes,No,21,Two year,Yes,Mailed check,Fiber optic,No,Yes,Yes,86.47,1815.87,No
CUST02338,Female,0,No,Yes,65,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,65.24,4240.6,No
CUST02339,Female,0,No,No,24,Two year,No,Bank transfer,Fiber optic,Yes,No,No,45.23,1085.52,No
CUST02340,Male,0,Yes,No,30,Month-to-month,Yes,Credit card,DSL,Yes,Yes,No,23.84,715.2,No
CUST02341,Female,1,No,Yes,57,Month-to-month,No,Bank transfer,No,No,Yes,Yes,108.97,6211.29,Yes
CUST02342,Male,1,No,Yes,17,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,99.67,1694.39,Yes
CUST02343,Male,0,No,No,59,Two year,No,Mailed check,DSL,No,No,Yes,102.9,6071.1,No
CUST02344,Male,0,Yes,Yes,31,Month-to-month,No,Credit card,DSL,Yes,No,Yes,63.98,1983.38,No
CUST02345,Male,0,No,Yes,64,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,95.33,6101.12,No
CUST02346,Female,0,Yes,No,48,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,78.12,3749.76,Yes
CUST02347,Male,1,No,No,23,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,57.48,1322.04,Yes
CUST02348,Female,0,Yes,No,70,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,104.27,7298.9,Yes
CUST02349,Female,0,Yes,No,30,Two year,No,Mailed check,DSL,No,No,No,119.88,3596.4,No
CUST02350,Female,0,Yes,No,55,Month-to-month,Yes,Credit card,DSL,No,Yes,Yes,109.93,6046.15,No
CUST02351,Female,1,No,No,7,Two year,Yes,Credit card,DSL,Yes,Yes,Yes,97.62,683.34,No
CUST02352,Male,0,Yes,Yes,12,One year,No,Bank transfer,Fiber optic,Yes,Yes,No,94.75,1137.0,No
CUST02353,Male,0,No,Yes,60,Two year,Yes,Bank transfer,DSL,No,No,No,85.02,5101.2,No
CUST02354,Female,0,Yes,Yes,52,Month-to-month,No,Credit card,DSL,Yes,No,Yes,105.36,5478.72,Yes
CUST02355,Female,0,No,No,27,One year,No,Mailed check,DSL,No,Yes,No,69.31,1871.37,No
CUST02356,Male,0,Yes,No,12,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,38.17,458.04,Yes
CUST02357,Female,0,No,Yes,13,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,96.8,1258.4,Yes
CUST02358,Male,1,Yes,Yes,62,One year,No,Bank transfer,DSL,Yes,No,No,111.95,6940.9,No
CUST02359,Female,1,Yes,Yes,29,One year,No,Mailed check,No,Yes,Yes,Yes,54.14,1570.06,No
CUST02360,Male,1,Yes,No,35,One year,Yes,Mailed check,DSL,Yes,Yes,No,98.3,3440.5,No
CUST02361,Female,0,No,Yes,60,One year,Yes,Bank transfer,DSL,No,No,No,47.37,2842.2,No
CUST02362,Female,0,Yes,Yes,29,Month-to-month,No,Credit card,DSL,No,No,No,114.26,3313.54,Yes
CUST02363,Male,0,Yes,Yes,31,One year,Yes,Mailed check,DSL,No,Yes,Yes,88.35,2738.85,No
CUST02364,Female,0,Yes,No,61,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,76.93,4692.73,No
CUST02365,Female,0,Yes,Yes,2,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,97.99,195.98,No
CUST02366,Male,0,No,Yes,33,One year,Yes,Mailed check,Fiber optic,No,Yes,Yes,101.32,3343.56,No
CUST02367,Female,0,Yes,No,62,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,109.24,6772.88,No
CUST02368,Male,0,Yes,No,59,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,110.11,6496.49,No
CUST02369,Male,0,No,No,40,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,25.27,1010.8,Yes
CUST02370,Female,0,No,No,49,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,32.29,1582.21,No
CUST02371,Female,0,No,No,32,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,102.61,3283.52,Yes
CUST02372,Female,0,Yes,Yes,38,One year,No,Mailed check,Fiber optic,No,Yes,No,114.61,4355.18,No
CUST02373,Female,0,No,Yes,13,One year,No,Credit card,No,No,No,Yes,50.77,660.01,Yes
CUST02374,Female,0,No,No,54,One year,Yes,Mailed check,DSL,Yes,No,No,20.86,1126.44,No
CUST02375,Female,0,No,No,13,Two year,Yes,Credit card,DSL,Yes,No,Yes,52.27,679.51,No
CUST02376,Female,0,Yes,No,39,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,58.29,2273.31,No
CUST02377,Male,0,Yes,No,23,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,96.1,2210.3,No
CUST02378,Female,0,Yes,Yes,14,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,24.76,346.64,Yes
CUST02379,Male,0,No,Yes,17,Two year,Yes,Mailed check,Fiber optic,No,Yes,Yes,41.26,701.42,Yes
CUST02380,Female,0,Yes,No,24,One year,Yes,Bank transfer,DSL,No,Yes,No,109.4,2625.6,No
CUST02381,Female,0,No,No,58,One year,Yes,Bank transfer,No,No,Yes,Yes,35.48,2057.84,No
CUST02382,Male,0,No,No,63,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,95.92,6042.96,No
CUST02383,Female,0,No,No,34,Month-to-month,Yes,Credit card,DSL,No,Yes,No,56.13,1908.42,Yes
CUST02384,Female,0,Yes,Yes,51,Two year,Yes,Bank transfer,DSL,No,Yes,Yes,86.27,4399.77,No
CUST02385,Male,0,No,No,10,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,Yes,27.38,273.8,No
CUST02386,Female,1,No,No,21,One year,Yes,Credit card,DSL,No,Yes,Yes,48.66,1021.86,Yes
CUST02387,Female,0,Yes,Yes,37,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,No,62.48,2311.76,Yes
CUST02388,Female,0,No,No,7,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,105.72,740.04,Yes
CUST02389,Male,0,No,Yes,13,One year,Yes,Electronic check,DSL,Yes,Yes,Yes,76.35,992.55,No
CUST02390,Female,0,No,No,30,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,24.52,735.6,No
CUST02391,Female,0,Yes,No,31,One year,No,Electronic check,DSL,No,Yes,No,100.19,3105.89,No
CUST02392,Female,0,No,Yes,5,One year,No,Bank transfer,DSL,No,No,No,25.45,127.25,No
CUST02393,Female,0,Yes,No,32,Month-to-month,No,Electronic check,DSL,Yes,Yes,No,113.44,3630.08,No
CUST02394,Male,0,Yes,Yes,16,One year,No,Electronic check,DSL,Yes,No,Yes,41.17,658.72,No
CUST02395,Male,0,No,Yes,22,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,No,68.79,1513.38,Yes
CUST02396,Female,0,No,Yes,64,Month-to-month,No,Credit card,DSL,No,No,Yes,27.23,1742.72,Yes
CUST02397,Female,0,No,No,44,One year,No,Credit card,Fiber optic,Yes,No,No,76.17,3351.48,No
CUST02398,Male,0,No,No,40,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,69.72,2788.8,No
CUST02399,Male,0,Yes,Yes,37,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,61.02,2257.74,Yes
CUST02400,Female,1,Yes,No,16,Two year,Yes,Mailed check,No,Yes,Yes,Yes,23.56,376.96,No
CUST02401,Male,0,No,No,43,Month-to-month,No,Bank transfer,No,No,No,Yes,107.89,4639.27,No
CUST02402,Female,0,Yes,No,63,Two year,Yes,Bank transfer,Fiber optic,No,No,Yes,100.26,6316.38,No
CUST02403,Male,0,No,Yes,15,Two year,No,Bank transfer,Fiber optic,No,No,Yes,83.3,1249.5,No
CUST02404,Male,0,No,Yes,44,Month-to-month,Yes,Mailed check,DSL,No,Yes,Yes,77.22,3397.68,No
CUST02405,Male,1,No,No,9,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,89.49,805.41,Yes
CUST02406,Male,0,No,Yes,65,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,34.4,2236.0,No
CUST02407,Female,1,Yes,No,44,Month-to-month,Yes,Bank transfer,No,Yes,No,No,113.26,4983.44,No
CUST02408,Male,0,Yes,No,20,Two year,Yes,Credit card,DSL,No,No,No,48.47,969.4,Yes
CUST02409,Male,0,No,No,70,One year,Yes,Electronic check,DSL,Yes,No,Yes,85.65,5995.5,No
CUST02410,Female,0,No,Yes,33,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,80.68,2662.44,Yes
CUST02411,Male,1,Yes,Yes,6,One year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,83.66,501.96,Yes
CUST02412,Male,0,Yes,No,31,Two year,Yes,Mailed check,DSL,No,Yes,No,107.9,3344.9,No
CUST02413,Female,0,Yes,Yes,66,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,49.59,3272.94,Yes
CUST02414,Male,0,No,No,18,One year,No,Mailed check,Fiber optic,No,No,Yes,94.89,1708.02,No
CUST02415,Female,0,Yes,Yes,28,One year,Yes,Credit card,DSL,No,No,No,79.84,2235.52,No
CUST02416,Female,1,No,Yes,68,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,27.61,1877.48,No
CUST02417,Female,0,No,Yes,65,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,61.42,3992.3,Yes
CUST02418,Female,0,Yes,No,45,One year,Yes,Bank transfer,DSL,No,No,No,103.8,4671.0,No
CUST02419,Male,0,No,No,58,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,51.53,2988.74,No
CUST02420,Female,0,Yes,No,47,Month-to-month,No,Electronic check,No,Yes,Yes,Yes,68.23,3206.81,No
CUST02421,Male,1,No,Yes,66,One year,Yes,Electronic check,No,No,Yes,Yes,68.86,4544.76,No
CUST02422,Male,0,No,No,52,One year,Yes,Bank transfer,Fiber optic,No,No,No,81.8,4253.6,No
CUST02423,Male,0,No,No,36,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,108.4,3902.4,Yes
CUST02424,Male,1,No,No,1,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,Yes,37.35,37.35,Yes
CUST02425,Male,0,No,No,39,Month-to-month,No,Credit card,No,Yes,Yes,No,70.46,2747.94,No
CUST02426,Male,0,No,Yes,1,Month-to-month,No,Bank transfer,DSL,Yes,No,Yes,62.43,62.43,No
CUST02427,Male,0,Yes,Yes,14,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,49.59,694.26,Yes
CUST02428,Male,0,Yes,No,71,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,111.96,7949.16,Yes
CUST02429,Male,0,No,Yes,23,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,20.82,478.86,Yes
CUST02430,Male,1,Yes,Yes,43,Month-to-month,No,Bank transfer,DSL,No,Yes,No,32.21,1385.03,No
CUST02431,Female,0,No,Yes,22,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,93.33,2053.26,Yes
CUST02432,Female,0,Yes,Yes,60,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,46.34,2780.4,No
CUST02433,Female,1,Yes,Yes,27,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,92.32,2492.64,Yes
CUST02434,Male,0,No,No,56,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,103.23,5780.88,Yes
CUST02435,Female,0,Yes,Yes,2,Two year,No,Bank transfer,Fiber optic,No,No,No,45.46,90.92,No
CUST02436,Female,0,No,No,39,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,39.19,1528.41,No
CUST02437,Female,1,Yes,No,51,One year,Yes,Credit card,DSL,Yes,No,No,34.53,1761.03,No
CUST02438,Male,0,No,No,19,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,40.01,760.19,No
CUST02439,Male,0,Yes,Yes,62,Month-to-month,Yes,Bank transfer,No,Yes,Yes,No,46.72,2896.64,No
CUST02440,Male,0,No,Yes,71,Two year,Yes,Bank transfer,DSL,Yes,No,No,106.87,7587.77,No
CUST02441,Male,0,Yes,Yes,67,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,97.0,6499.0,No
CUST02442,Female,0,No,Yes,63,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,20.18,1271.34,Yes
CUST02443,Female,0,Yes,No,5,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,107.41,537.05,Yes
CUST02444,Female,0,No,No,61,Month-to-month,Yes,Bank transfer,DSL,Yes,No,No,27.88,1700.68,No
CUST02445,Female,0,Yes,No,71,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,85.53,6072.63,No
CUST02446,Male,1,No,Yes,7,Month-to-month,Yes,Mailed check,DSL,No,Yes,Yes,35.15,246.05,Yes
CUST02447,Male,0,Yes,No,50,One year,No,Bank transfer,DSL,Yes,No,Yes,26.23,1311.5,No
CUST02448,Male,0,No,No,46,Two year,Yes,Credit card,DSL,Yes,Yes,No,95.98,4415.08,No
CUST02449,Female,0,No,No,14,Month-to-month,No,Electronic check,No,Yes,Yes,No,66.72,934.08,Yes
CUST02450,Male,0,No,Yes,69,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,79.91,5513.79,No
CUST02451,Male,0,No,No,65,Month-to-month,Yes,Bank transfer,No,Yes,No,No,62.54,4065.1,Yes
CUST02452,Female,0,Yes,No,65,Month-to-month,No,Bank transfer,DSL,Yes,Yes,No,26.72,1736.8,No
CUST02453,Female,0,Yes,Yes,57,One year,Yes,Electronic check,No,Yes,Yes,No,93.96,5355.72,No
CUST02454,Male,0,Yes,No,62,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,102.04,6326.48,Yes
CUST02455,Male,0,No,Yes,20,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,24.14,482.8,Yes
CUST02456,Male,0,No,No,26,One year,Yes,Mailed check,Fiber optic,No,No,Yes,57.57,1496.82,Yes
CUST02457,Male,0,No,Yes,44,Two year,Yes,Mailed check,DSL,Yes,No,Yes,75.73,3332.12,No
CUST02458,Male,0,No,Yes,67,Month-to-month,No,Bank transfer,DSL,Yes,No,Yes,80.52,5394.84,No
CUST02459,Male,0,No,Yes,70,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,77.82,5447.4,Yes
CUST02460,Female,0,Yes,No,62,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,89.29,5535.98,Yes
CUST02461,Female,0,Yes,No,45,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,116.68,5250.6,Yes
CUST02462,Female,0,Yes,Yes,11,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,59.06,649.66,Yes
CUST02463,Male,0,No,Yes,34,Month-to-month,No,Credit card,DSL,No,No,Yes,75.66,2572.44,Yes
CUST02464,Female,0,No,Yes,46,Two year,No,Bank transfer,No,No,Yes,No,89.91,4135.86,No
CUST02465,Male,0,No,Yes,32,Month-to-month,No,Mailed check,No,No,Yes,No,79.24,2535.68,Yes
CUST02466,Male,0,No,Yes,5,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,Yes,58.68,293.4,No
CUST02467,Female,1,No,Yes,63,Month-to-month,No,Electronic check,DSL,No,No,No,82.41,5191.83,Yes
CUST02468,Male,0,No,Yes,29,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,85.01,2465.29,Yes
CUST02469,Male,1,No,Yes,48,One year,Yes,Credit card,Fiber optic,Yes,No,Yes,78.5,3768.0,Yes
CUST02470,Female,0,Yes,Yes,16,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,40.51,648.16,Yes
CUST02471,Female,0,Yes,Yes,25,Month-to-month,No,Mailed check,DSL,No,Yes,No,70.6,1765.0,No
CUST02472,Female,1,No,Yes,29,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,108.44,3144.76,Yes
CUST02473,Male,0,No,Yes,52,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,106.86,5556.72,Yes
CUST02474,Female,0,No,No,46,Month-to-month,Yes,Credit card,DSL,No,No,Yes,95.08,4373.68,No
CUST02475,Female,0,Yes,Yes,25,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,89.72,2243.0,Yes
CUST02476,Male,0,Yes,No,23,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,No,35.33,812.59,Yes
CUST02477,Female,0,No,No,34,Month-to-month,No,Credit card,DSL,No,No,Yes,65.95,2242.3,No
CUST02478,Female,0,Yes,No,67,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,31.1,2083.7,Yes
CUST02479,Female,0,Yes,Yes,34,One year,No,Bank transfer,DSL,No,Yes,No,101.73,3458.82,No
CUST02480,Male,0,Yes,No,32,One year,No,Mailed check,Fiber optic,Yes,No,Yes,49.1,1571.2,No
CUST02481,Male,1,No,Yes,29,One year,Yes,Credit card,DSL,Yes,No,No,96.69,2804.01,No
CUST02482,Male,0,Yes,No,9,Two year,Yes,Electronic check,DSL,No,Yes,Yes,101.46,913.14,No
